296,3,1,2,3,0,3,1,2,1,0,0,1,4,3,0,0,0,0,1,0,1,0,1,25,0,0,0,0,1,0,0,0,0,0,0
0,343,1,2,4,1,2,6,4,1,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,1,0
0,2,262,6,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
0,1,5,328,1,1,1,3,2,0,1,2,3,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,7,3,4,305,1,2,1,0,0,6,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,4,1,320,5,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,2,0,5,2,1,278,0,3,9,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,4,3,1,0,0,244,2,0,0,0,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1,3,1,0,2,0,4,0,296,4,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3,1,4,2,6,7,1,11,298,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,0,1,4,0,1,0,0,0,125,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,8,0,0,132,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,0,71,1,1,0,2,2,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1
4,0,1,0,0,0,1,1,1,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,1,0,0,109,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,81,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,72,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,3,0,0,1,0,1,0,1,0,2,1,0,5,0
1,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,92,0,0,0,0,0,0,0,2,0,2,0,0,0,0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0,2,0,73,3,0,0,0,0,0,1,0,1,3,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,106,0,0,0,0,0,0,0,1,0,0,1,0
35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,2,0,2,0,0,0,0,0,0,0,115,0,3,0,0,0,0,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,112,0,0,0,0,0,0,0,0
0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,87,0,0,0,0,0,0,0
0,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,111,0,0,0,0,0,0
4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,43,0,0,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,53,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,1,48,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,1,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,66,0
0,0,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
